Workout DateTime,Program,Day Name,Exercise,Is Warmup Set?,Required Reps,Completed Reps,Is AMRAP?,Required RPE,Completed RPE,Log RPE?,Required Weight Value,Required Weight Unit,Completed Weight Value,Completed Weight Unit,Ask Weight?,Completed Reps Time,Target Muscles,Synergist Muscles,Notes
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,6,0,,,0,,,55,kg,0,2026-05-18T09:07:07.600Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,6,0,,,0,,,55,kg,0,2026-05-18T09:10:45.934Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,T Bar Row,0,6,6,0,,,0,,,55,kg,0,2026-05-18T09:10:46.363Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,"Preacher Curl, Leverage Machine",0,12,9,0,,,0,,,10,kg,0,2026-05-18T09:14:05.992Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,"Preacher Curl, Leverage Machine",0,12,6,0,,,0,,,10,kg,0,2026-05-18T09:17:35.606Z,Brachialis,"Biceps Brachii,Brachioradialis",
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Triceps Pushdown,0,12,10,0,,,0,,,60,kg,0,2026-05-18T09:19:36.939Z,Triceps Brachii,,
2026-05-18T08:24:52.595Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Triceps Pushdown,0,12,6,0,,,0,,,60,kg,0,2026-05-18T09:21:25.714Z,Triceps Brachii,,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,12,0,,,0,,,130,kg,0,2026-05-17T05:50:47.793Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,12,0,,,0,,,140,kg,0,2026-05-17T05:55:11.161Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Romanian Deadlift, Leverage Machine",0,12,10,0,,,0,,,140,kg,0,2026-05-17T05:59:25.967Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,10,0,,,0,,,90,kg,0,2026-05-17T06:06:04.403Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,10,0,,,0,,,90,kg,0,2026-05-17T06:10:06.673Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Belt Squat,0,12,8,0,,,0,,,90,kg,0,2026-05-17T06:16:34.672Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Leg Extension,0,12,12,0,,,0,,,30,kg,0,2026-05-17T06:29:59.035Z,Quadriceps,,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Leg Extension,0,12,11,0,,,0,,,30,kg,0,2026-05-17T06:32:50.635Z,Quadriceps,,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Leg Extension,0,12,8,0,,,0,,,30,kg,0,2026-05-17T06:35:11.493Z,Quadriceps,,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Seated Leg Curl,0,12,12,0,,,0,,,20,kg,0,2026-05-17T06:22:23.901Z,Hamstrings,"Gastrocnemius,Sartorius","
"
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Seated Leg Curl,0,12,12,0,,,0,,,20,kg,0,2026-05-17T06:25:15.242Z,Hamstrings,"Gastrocnemius,Sartorius","
"
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Seated Leg Curl,0,12,6,0,,,0,,,20,kg,0,2026-05-17T06:27:36.972Z,Hamstrings,"Gastrocnemius,Sartorius","
"
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,12,0,,,0,,,100,kg,0,2026-05-17T06:37:16.875Z,Gastrocnemius,Soleus,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,12,0,,,0,,,100,kg,0,2026-05-17T06:39:26.216Z,Gastrocnemius,Soleus,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,"Standing Calf Raise, Leverage Machine",0,12,10,0,,,0,,,100,kg,0,2026-05-17T06:41:35.164Z,Gastrocnemius,Soleus,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,12,0,,,0,,,70,kg,0,2026-05-17T06:44:17.208Z,Rectus Abdominis,Obliques,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,9,0,,,0,,,70,kg,0,2026-05-17T06:46:27.117Z,Rectus Abdominis,Obliques,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Cable Crunch,0,12,6,0,,,0,,,70,kg,0,2026-05-17T06:48:54.168Z,Rectus Abdominis,Obliques,
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Jefferson Curl,0,10,12,0,,,0,32,kg,40,kg,0,2026-05-17T06:55:01.402Z,"Erector Spinae,Hamstrings","Gluteus Maximus,Rectus Abdominis",
2026-05-17T05:44:40.887Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Sa: Lower Hypertrophie,Jefferson Curl,0,10,12,0,,,0,32,kg,40,kg,0,2026-05-17T06:58:36.794Z,"Erector Spinae,Hamstrings","Gluteus Maximus,Rectus Abdominis",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",1,5,,0,,,0,32,kg,,,0,,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",0,9,9,0,,,0,40,kg,60,kg,0,2026-05-15T12:44:03.981Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",0,9,5,0,,,0,40,kg,60,kg,0,2026-05-15T12:46:43.469Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Incline Bench Press, Dumbbell",0,9,5,0,,,0,40,kg,60,kg,0,2026-05-15T12:50:40.262Z,Pectoralis Major Clavicular Head,"Deltoid Anterior,Pectoralis Major Sternal Head,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"High Row, Cable",0,12,12,0,,,0,32.5,kg,45,kg,0,2026-05-15T12:54:22.843Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"High Row, Cable",0,12,12,0,,,0,32.5,kg,45,kg,0,2026-05-15T12:57:32.979Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"High Row, Cable",0,12,13,0,,,0,32.5,kg,45,kg,0,2026-05-15T13:01:14.104Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Erector Spinae,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Chest Dip,0,12,11,0,,,0,35,kg,10,kg,0,2026-05-15T13:05:08.850Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Chest Dip,0,12,10,0,,,0,35,kg,10,kg,0,2026-05-15T13:08:06.170Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Chest Dip,0,12,7,0,,,0,35,kg,10,kg,0,2026-05-15T13:12:06.202Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Latissimus Dorsi,Levator Scapulae,Pectoralis Major Clavicular Head,Serratus Anterior,Teres Major,Trapezius Middle Fibers,Triceps Brachii",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,T Bar Row,1,5,,0,,,0,10,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,T Bar Row,1,5,,0,,,0,17.5,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,T Bar Row,1,5,,0,,,0,27.5,kg,,,0,,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,T Bar Row,0,12,12,0,,,0,35,kg,40,kg,0,2026-05-15T13:15:14.153Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,T Bar Row,0,12,11,0,,,0,35,kg,40,kg,0,2026-05-15T13:18:49.239Z,"Latissimus Dorsi,Trapezius Lower Fibers,Trapezius Middle Fibers","Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Pectoralis Major Sternal Head,Teres Major,Teres Minor",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Lateral Raise, Cable",0,12,12,0,,,0,10,kg,10,kg,0,2026-05-15T13:22:34.047Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Lateral Raise, Cable",0,12,12,0,,,0,10,kg,10,kg,0,2026-05-15T13:25:19.976Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Lateral Raise, Cable",0,12,10,0,,,0,10,kg,10,kg,0,2026-05-15T13:28:31.266Z,Deltoid Lateral,"Deltoid Anterior,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Hammer Curl,0,10,10,0,,,0,12,kg,12,kg,0,2026-05-15T13:36:05.741Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,Hammer Curl,0,10,9,0,,,0,12,kg,12,kg,0,2026-05-15T13:39:08.823Z,Brachioradialis,"Biceps Brachii,Brachialis",
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Triceps Extension, Cable",0,10,11,0,,,0,20,kg,25,kg,0,2026-05-15T13:31:07.627Z,Triceps Brachii,,
2026-05-15T12:39:08.343Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Fr: Upper Hypertrophie,"Triceps Extension, Cable",0,10,10,0,,,0,20,kg,25,kg,0,2026-05-15T13:33:57.155Z,Triceps Brachii,,
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,1,5,,0,,,0,30,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,1,5,,0,,,0,50,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,1,5,,0,,,0,80,kg,,,0,,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,0,4,11,0,,,0,100,kg,80,kg,0,2026-05-13T05:46:49.438Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,0,4,7,0,,,0,100,kg,100,kg,0,2026-05-13T05:50:14.876Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,0,4,5,0,,,0,100,kg,120,kg,0,2026-05-13T05:54:08.698Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Belt Squat,0,4,4,0,,,0,100,kg,120,kg,0,2026-05-13T05:58:02.848Z,"Quadriceps,Gluteus Maximus","Hamstrings,Erector Spinae,Gastrocnemius,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,1,5,,0,,,0,37.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,1,5,,0,,,0,62.5,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,1,5,,0,,,0,100,kg,,,0,,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,5,0,,,0,125,kg,130,kg,0,2026-05-13T05:25:45.374Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,5,0,,,0,145,kg,145,kg,0,2026-05-13T05:30:01.608Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Trap Bar Deadlift,0,5,12,0,,,0,145,kg,145,kg,0,2026-05-13T05:34:32.627Z,Gluteus Maximus,"Adductor Magnus,Quadriceps,Soleus",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Lying Leg Curl,1,5,,0,,,0,22.5,kg,20,kg,0,,Hamstrings,"Gastrocnemius,Sartorius",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Lying Leg Curl,1,5,5,0,,,0,37.5,kg,20,kg,0,2026-05-13T06:12:58.844Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Lying Leg Curl,1,5,,0,,,0,60,kg,,,0,,Hamstrings,"Gastrocnemius,Sartorius",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Lying Leg Curl,0,6,6,0,,,0,75,kg,20,kg,0,2026-05-13T06:13:06.018Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Lying Leg Curl,0,6,4,0,,,0,75,kg,20,kg,0,2026-05-13T06:15:56.682Z,Hamstrings,"Gastrocnemius,Sartorius",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Romanian Deadlift, Barbell",0,8,10,0,,,0,17.5,kg,120,kg,0,2026-05-13T06:01:27.880Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Romanian Deadlift, Barbell",0,8,18,0,,,0,17.5,kg,120,kg,0,2026-05-13T06:03:58.267Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,"Romanian Deadlift, Barbell",0,8,11,0,,,0,17.5,kg,140,kg,0,2026-05-13T06:07:54.974Z,Gluteus Maximus,"Adductor Magnus,Erector Spinae,Hamstrings",
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Cable Crunch,0,10,16,0,,,0,60,kg,65,kg,0,2026-05-13T06:18:04.477Z,Rectus Abdominis,Obliques,
2026-05-13T05:24:06.517Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mi: Lower Kraft,Cable Crunch,0,10,16,0,,,0,60,kg,65,kg,0,2026-05-13T06:21:41.868Z,Rectus Abdominis,Obliques,
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,22.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,37.5,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,1,5,,0,,,0,60,kg,,,0,,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,4,0,,,0,77.5,kg,80,kg,0,2026-05-11T05:45:52.161Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,4,0,,,0,77.5,kg,80,kg,0,2026-05-11T05:48:43.652Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,4,0,,,0,77.5,kg,80,kg,0,2026-05-11T05:51:36.609Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Bench Press,0,4,5,0,,,0,77.5,kg,80,kg,0,2026-05-11T05:54:41.360Z,Pectoralis Major Sternal Head,"Deltoid Anterior,Pectoralis Major Clavicular Head,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Lat Pulldown,0,4,6,0,,,0,12.5,kg,70,kg,0,2026-05-11T06:01:27.121Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Lat Pulldown,0,4,5,0,,,0,12.5,kg,75,kg,0,2026-05-11T06:04:16.144Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Lat Pulldown,0,4,5,0,,,0,12.5,kg,75,kg,0,2026-05-11T06:07:05.352Z,Latissimus Dorsi,"Biceps Brachii,Brachialis,Brachioradialis,Deltoid Posterior,Infraspinatus,Levator Scapulae,Teres Major,Teres Minor,Trapezius Lower Fibers,Trapezius Middle Fibers",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,1,5,,0,,,0,25,kg,,,0,,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,1,5,,0,,,0,40,kg,,,0,,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,4,0,,,0,52.5,kg,55,kg,0,2026-05-11T06:11:03.887Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,4,0,,,0,52.5,kg,55,kg,0,2026-05-11T06:14:04.743Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
2026-05-11T05:41:02.380Z,UL Kraft+Hypertrophie (Mo-Mi-Fr-Sa),Mo: Upper Kraft,Overhead Press,0,4,4,0,,,0,52.5,kg,55,kg,0,2026-05-11T06:17:22.594Z,Deltoid Anterior,"Deltoid Lateral,Pectoralis Major Clavicular Head,Serratus Anterior,Trapezius Lower Fibers,Trapezius Middle Fibers,Triceps Brachii",
